path,categories,uz,total_hits,ext
dataset0/4143784_800.jpg,{},нет признаков,0,jpg
dataset0/page_348.html,{},нет признаков,0,html
dataset0/422589_1000.jpg,{},нет признаков,0,jpg
dataset0/121454_800.jpg,{},нет признаков,0,jpg
dataset0/2758318_600.png,{},нет признаков,0,png
dataset0/321257_1000.png,{},нет признаков,0,png
dataset0/362355_original.jpg,{},нет признаков,0,jpg
dataset0/page_288.html,{},нет признаков,0,html
dataset0/320900_1000.jpg,{},нет признаков,0,jpg
dataset0/page_483.html,{},нет признаков,0,html
dataset0/17254_900.jpg,{},нет признаков,0,jpg
dataset0/7640509_original.jpg,{},нет признаков,0,jpg
dataset0/4153477_600.jpg,{},нет признаков,0,jpg
dataset0/14440421_original.jpg,{},нет признаков,0,jpg
dataset0/page_290.html,{},нет признаков,0,html
dataset0/16167_original.png,{},нет признаков,0,png
dataset0/375548_original.jpg,{},нет признаков,0,jpg
dataset0/634753_1000.jpg,{},нет признаков,0,jpg
dataset0/123126_800.png,{},нет признаков,0,png
dataset0/2900895_1000.jpg,{},нет признаков,0,jpg
dataset0/15059_original.png,{},нет признаков,0,png
dataset0/IMG_9098.jpg,{},нет признаков,0,jpg
dataset0/141695_800.png,{},нет признаков,0,png
dataset0/page_97.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/5d97c.jpg,{},нет признаков,0,jpg
dataset0/page_43.html,{},нет признаков,0,html
dataset0/121978_800.jpg,{},нет признаков,0,jpg
dataset0/63223.jpg,{},нет признаков,0,jpg
dataset0/4153762_600.jpg,{},нет признаков,0,jpg
dataset0/page_22.html,{},нет признаков,0,html
dataset0/page_262.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/page_395.html,{},нет признаков,0,html
dataset0/619022_600.png,{},нет признаков,0,png
dataset0/4457043_original.jpg,{},нет признаков,0,jpg
dataset0/19890_original.png,{},нет признаков,0,png
dataset0/95606891-14438121-image-a-48_1740577480402.jpg,{},нет признаков,0,jpg
dataset0/page_118.html,{},нет признаков,0,html
dataset0/340424_original.jpg,{},нет признаков,0,jpg
dataset0/893940_800.jpg,{},нет признаков,0,jpg
dataset0/353024_original.jpg,{},нет признаков,0,jpg
dataset0/369547_original.jpg,{},нет признаков,0,jpg
dataset0/page_381.html,{},нет признаков,0,html
dataset0/113421_800.jpg,{},нет признаков,0,jpg
dataset0/1369589_original.png,{},нет признаков,0,png
dataset0/14257289_600.jpg,{},нет признаков,0,jpg
dataset0/27944_800.jpg,{},нет признаков,0,jpg
dataset0/77599_original.jpg,{},нет признаков,0,jpg
dataset0/page_182.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/page_435.html,{},нет признаков,0,html
dataset0/page_330.html,{},нет признаков,0,html
dataset0/4164499_800.jpg,{},нет признаков,0,jpg
dataset0/40971_800.png,{},нет признаков,0,png
dataset0/page_400.html,{},нет признаков,0,html
dataset0/143851_800.jpg,{},нет признаков,0,jpg
dataset0/page_27.html,{},нет признаков,0,html
dataset0/897581_original.jpg,{},нет признаков,0,jpg
dataset0/41363_800.png,{},нет признаков,0,png
dataset0/DSC02636.jpg,{},нет признаков,0,jpg
dataset0/302750_original.jpg,{},нет признаков,0,jpg
dataset0/14441985_original.jpg,{},нет признаков,0,jpg
dataset0/page_218.html,{},нет признаков,0,html
dataset0/20797_2000.jpg,{},нет признаков,0,jpg
dataset0/page_485.html,{},нет признаков,0,html
dataset0/95606753-14438121-image-a-36_1740577243140.jpg,{},нет признаков,0,jpg
dataset0/page_276.html,{},нет признаков,0,html
dataset0/1076381_1000.png,{},нет признаков,0,png
dataset0/12970_900.jpg,{},нет признаков,0,jpg
dataset0/page_283.html,{},нет признаков,0,html
dataset0/page_251.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/11643_900.jpg,{},нет признаков,0,jpg
dataset0/350083_original.jpg,{},нет признаков,0,jpg
dataset0/page_271.html,{},нет признаков,0,html
dataset0/2394_original.png,{},нет признаков,0,png
dataset0/page_181.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/13897_original.jpg,{},нет признаков,0,jpg
dataset0/page_367.html,{},нет признаков,0,html
dataset0/1b5dc276d8f9ce808b5c12af5ad82cb2.jpg,{},нет признаков,0,jpg
dataset0/14437887_original.jpg,{},нет признаков,0,jpg
dataset0/95607221-14438121-image-a-6_1740578410121.jpg,{},нет признаков,0,jpg
dataset0/138996_1000.jpg,{},нет признаков,0,jpg
dataset0/14442719_original.jpg,{},нет признаков,0,jpg
dataset0/7649_900.jpg,{},нет признаков,0,jpg
dataset0/48212_800.jpg,{},нет признаков,0,jpg
dataset0/4164203_800.jpg,{},нет признаков,0,jpg
dataset0/page_59.html,{},нет признаков,0,html
dataset0/95608055-14438121-image-a-35_1740579974663.jpg,{},нет признаков,0,jpg
dataset0/116520_800.jpg,{},нет признаков,0,jpg
dataset0/page_319.html,{},нет признаков,0,html
dataset0/95613525-14438121-image-a-107_1740587037264.jpg,{},нет признаков,0,jpg
dataset0/4154897_600.jpg,{},нет признаков,0,jpg
dataset0/page_234.html,{},нет признаков,0,html
dataset0/page_122.html,{},нет признаков,0,html
dataset0/4514444_original.jpg,{},нет признаков,0,jpg
dataset0/278270_original.jpg,{},нет признаков,0,jpg
dataset0/17862_900.jpg,{},нет признаков,0,jpg
dataset0/39676_800.jpg,{},нет признаков,0,jpg
dataset0/138438_800.jpg,{},нет признаков,0,jpg
dataset0/7090_original.jpg,{},нет признаков,0,jpg
dataset0/279470_original.jpg,{},нет признаков,0,jpg
dataset0/14443021_original.jpg,{},нет признаков,0,jpg
dataset0/7373_original.jpg,{},нет признаков,0,jpg
dataset0/page_277.html,{},нет признаков,0,html
dataset0/page_368.html,{},нет признаков,0,html
dataset0/page_155.html,{},нет признаков,0,html
dataset0/14632369_original.jpg,{},нет признаков,0,jpg
dataset0/page_444.html,{},нет признаков,0,html
dataset0/1570_2000.jpg,{},нет признаков,0,jpg
dataset0/page_345.html,{},нет признаков,0,html
dataset0/321609_1000.png,{},нет признаков,0,png
dataset0/4959_2000.jpg,{},нет признаков,0,jpg
dataset0/page_165.html,{},нет признаков,0,html
dataset0/6%20%2896%29.jpg,{},нет признаков,0,jpg
dataset0/page_401.html,{},нет признаков,0,html
dataset0/page_436.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/page_337.html,{},нет признаков,0,html
dataset0/355093_original.jpg,{},нет признаков,0,jpg
dataset0/page_116.html,{},нет признаков,0,html
dataset0/page_157.html,{},нет признаков,0,html
dataset0/page_415.html,{},нет признаков,0,html
dataset0/page_326.html,{},нет признаков,0,html
dataset0/11169_900.jpg,{},нет признаков,0,jpg
dataset0/346689_original.jpg,{},нет признаков,0,jpg
dataset0/370026_original.jpg,{},нет признаков,0,jpg
dataset0/10725_900.png,{},нет признаков,0,png
dataset0/145296_800.jpg,{},нет признаков,0,jpg
dataset0/25f7c1e2cb562d71bc33c6d48de16431.jpg,{},нет признаков,0,jpg
dataset0/page_358.html,{},нет признаков,0,html
dataset0/page_72.html,{},нет признаков,0,html
dataset0/14438819_original.jpg,{},нет признаков,0,jpg
dataset0/123242_800.jpg,{},нет признаков,0,jpg
dataset0/page_79.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/359177_original.jpg,{},нет признаков,0,jpg
dataset0/page_96.html,{},нет признаков,0,html
dataset0/17610_900.jpg,{},нет признаков,0,jpg
dataset0/page_37.html,{},нет признаков,0,html
dataset0/page_233.html,{},нет признаков,0,html
dataset0/1445_800.jpg,{},нет признаков,0,jpg
dataset0/362985_original.jpg,{},нет признаков,0,jpg
dataset0/page_313.html,{},нет признаков,0,html
dataset0/14633025_original.jpg,{},нет признаков,0,jpg
dataset0/page_341.html,{},нет признаков,0,html
dataset0/page_303.html,{},нет признаков,0,html
dataset0/page_378.html,{},нет признаков,0,html
dataset0/page_374.html,{},нет признаков,0,html
dataset0/page_133.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/120900_800.jpg,{},нет признаков,0,jpg
dataset0/GL0B3509.jpg,{},нет признаков,0,jpg
dataset0/page_346.html,{},нет признаков,0,html
dataset0/page_214.html,{},нет признаков,0,html
dataset0/1046ac88c1624f0bf3ffba06eb11fb58816bb742.png,{},нет признаков,0,png
dataset0/vino-768x990.jpg,{},нет признаков,0,jpg
dataset0/332034_original.jpg,{},нет признаков,0,jpg
dataset0/page_244.html,{},нет признаков,0,html
dataset0/page_200.html,{},нет признаков,0,html
dataset0/40848_800.png,{},нет признаков,0,png
dataset0/page_480.html,{},нет признаков,0,html
dataset0/654529.jpg,{},нет признаков,0,jpg
dataset0/2008421_600.jpg,{},нет признаков,0,jpg
dataset0/page_318.html,{},нет признаков,0,html
dataset0/4147651_600.jpg,{},нет признаков,0,jpg
dataset0/95608439-14438121-image-a-52_1740580424572.jpg,{},нет признаков,0,jpg
dataset0/page_19.html,{},нет признаков,0,html
dataset0/14439521_original.jpg,{},нет признаков,0,jpg
dataset0/page_299.html,{},нет признаков,0,html
dataset0/page_50.html,"{""обычные"": 5}",УЗ-3,5,html
dataset0/page_462.html,{},нет признаков,0,html
dataset0/324729_original.jpg,{},нет признаков,0,jpg
dataset0/page_333.html,{},нет признаков,0,html
dataset0/page_56.html,{},нет признаков,0,html
dataset0/316366_original.png,{},нет признаков,0,png
dataset0/370992_original.jpg,{},нет признаков,0,jpg
dataset0/4155873_800.jpg,{},нет признаков,0,jpg
dataset0/phone@1x.png,{},нет признаков,0,png
dataset0/page_423.html,{},нет признаков,0,html
dataset0/page_450.html,{},нет признаков,0,html
dataset0/page_428.html,{},нет признаков,0,html
dataset0/121793_original.gif,{},нет признаков,0,gif
dataset0/360325_original.jpg,{},нет признаков,0,jpg
dataset0/4513677_original.jpg,{},нет признаков,0,jpg
dataset0/page_281.html,{},нет признаков,0,html
dataset0/14443684_original.jpg,{},нет признаков,0,jpg
dataset0/95612091-14438121-image-a-86_1740585245717.jpg,{},нет признаков,0,jpg
dataset0/14318_900.jpg,{},нет признаков,0,jpg
dataset0/page_185.html,{},нет признаков,0,html
dataset0/367149_original.jpg,{},нет признаков,0,jpg
dataset0/page_127.html,{},нет признаков,0,html
dataset0/143600_800.jpg,{},нет признаков,0,jpg
dataset0/4614_800.jpg,{},нет признаков,0,jpg
dataset0/419639_540.jpg,{},нет признаков,0,jpg
dataset0/2749688_600.jpg,{},нет признаков,0,jpg
dataset0/4264_2000.jpg,{},нет признаков,0,jpg
dataset0/page_461.html,{},нет признаков,0,html
dataset0/364678_original.jpg,{},нет признаков,0,jpg
dataset0/17984_original.png,{},нет признаков,0,png
dataset0/page_449.html,{},нет признаков,0,html
dataset0/3778_800.jpg,{},нет признаков,0,jpg
dataset0/page_93.html,{},нет признаков,0,html
dataset0/644ce9be5878979f68f1aaeb03c63d65.jpg,{},нет признаков,0,jpg
dataset0/325113_original.jpg,{},нет признаков,0,jpg
dataset0/page_125.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/page_257.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/362047_original.jpg,{},нет признаков,0,jpg
dataset0/260101_original.jpg,{},нет признаков,0,jpg
dataset0/14458860_600.jpg,{},нет признаков,0,jpg
dataset0/366424_original.jpg,{},нет признаков,0,jpg
dataset0/3823033_600.jpg,{},нет признаков,0,jpg
dataset0/page_139.html,"{""обычные"": 1}",УЗ-4,1,html
dataset0/11199_2000.png,{},нет признаков,0,png
dataset0/page_366.html,{},нет признаков,0,html
dataset0/114966_original.png,{},нет признаков,0,png
dataset0/page_317.html,{},нет признаков,0,html
dataset0/freddie-mercury-cats-6-5c6fa8b59db72__605.jpg,{},нет признаков,0,jpg
dataset0/45576_800.jpg,{},нет признаков,0,jpg
dataset0/page_232.html,{},нет признаков,0,html
dataset0/page_107.html,{},нет признаков,0,html
dataset0/172704_800.jpg,{},нет признаков,0,jpg
dataset0/page_248.html,{},нет признаков,0,html
dataset0/page_100.html,{},нет признаков,0,html
dataset0/365529_original.jpg,{},нет признаков,0,jpg
dataset0/10840_900.jpg,{},нет признаков,0,jpg
dataset0/460_original.jpg,{},нет признаков,0,jpg
dataset0/375689_original.jpg,{},нет признаков,0,jpg
dataset0/95612235-14438121-image-a-88_1740585471248.jpg,{},нет признаков,0,jpg
dataset0/page_445.html,{},нет признаков,0,html
dataset0/page_344.html,{},нет признаков,0,html
dataset0/124443_800.jpg,{},нет признаков,0,jpg
dataset0/3944_900.jpg,{},нет признаков,0,jpg
dataset0/95608045-14438121-image-a-38_1740580100949.jpg,{},нет признаков,0,jpg
dataset0/8672_800.png,{},нет признаков,0,png
dataset0/page_457.html,{},нет признаков,0,html
dataset0/page_293.html,{},нет признаков,0,html
dataset0/freddie-mercury-cats-5c6fb3a8cd982__605.jpg,{},нет признаков,0,jpg
dataset0/page_115.html,{},нет признаков,0,html
dataset0/page_484.html,{},нет признаков,0,html
dataset0/4df30dc9fa05b38acf19dcd94e76c00f.jpg,{},нет признаков,0,jpg
dataset0/45134_800.jpg,{},нет признаков,0,jpg
dataset0/page_166.html,{},нет признаков,0,html
dataset0/page_241.html,{},нет признаков,0,html
dataset0/ece58ec3022c7c798bb228456ac8a67c.jpg,{},нет признаков,0,jpg
dataset0/343968_original.jpg,{},нет признаков,0,jpg
dataset0/261310_original.jpg,{},нет признаков,0,jpg
dataset0/4514035_900.jpg,{},нет признаков,0,jpg
dataset0/620160_600.jpg,{},нет признаков,0,jpg
dataset0/2750836_600.jpg,{},нет признаков,0,jpg
dataset0/14435207_original.jpg,{},нет признаков,0,jpg
dataset0/0701773238d6e3cd0d9015b3067bbd4d.jpg,{},нет признаков,0,jpg
dataset0/422763_800.jpg,{},нет признаков,0,jpg
dataset0/370572_original.jpg,{},нет признаков,0,jpg
dataset0/95608053-14438121-image-a-36_1740580030157.jpg,{},нет признаков,0,jpg
